Label,Area,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Scale+AF8-um,Scale+AF8-px
2022050213.tif+AF8-converted.tif:0513+AC0-0815,107838,644.917554320,212.901021387,177.980662055,634.757433986,1,498,481,177.200700791,214.000000000,1000,230
2022050214.tif+AF8-converted.tif:0476+AC0-0738,87017,565.188046656,196.029420862,177.991813428,553.478093514,1,462,465,177.618365543,196.182145219,1000,230
2022050215.tif+AF8-converted.tif:0643+AC0-0694,80946,554.464137948,185.879737091,177.698873895,542.406674000,1,423,637,177.781162689,186.467240375,1000,230
2022050216.tif+AF8-converted.tif:0601+AC0-0771,112353,642.281594627,222.725178125,179.173505595,633.078984014,1,455,603,179.094928692,227.000000000,1000,230
2022050217.tif+AF8-converted.tif:0480+AC0-0942,78954,549.760886161,182.856506429,0.786054411,540.156458815,1,672,489,1.379076462,185.000000000,1000,230
2022050218.tif+AF8-converted.tif:0632+AC0-0875,108629,636.294229951,217.369154072,177.553486359,623.721893154,1,564,611,177.243103296,216.689284703,1000,230
2022050219.tif+AF8-converted.tif:0520+AC0-0872,99767,620.601386689,204.684185991,179.961351774,605.066938446,1,570,523,0.852271046,204.000000000,1000,230
2022050220.tif+AF8-converted.tif:0520+AC0-0897,95720,605.715695082,201.207414983,1.420942341,593.068292863,1,601,523,0.869515056,203.000000000,1000,230
2022050221.tif+AF8-converted.tif:0556+AC0-0863,81659,558.117673265,186.289510195,179.441926260,543.132580499,1,592,551,178.734001000,188.000000000,1000,230
2022050222.tif+AF8-converted.tif:0522+AC0-0683,89609,565.129952757,201.889356258,0.800603226,554.436651025,1,406,534,2.274088769,207.000000000,1000,230
2022050237.tif+AF8-converted.tif:0642+AC0-0991,129872,697.344457235,237.125518728,179.697107884,693.018037283,1,645,660,179.586617710,241.139926367,1000,230
2022050238.tif+AF8-converted.tif:0513+AC0-0847,126330,672.681171211,239.115287554,0.608248201,663.301590530,1,516,508,178.272144506,239.000000000,1000,230
2022050239.tif+AF8-converted.tif:0612+AC0-0739,141870,717.273771536,251.834796391,178.398394643,707.119508994,1,386,601,178.946589525,252.347107080,1000,230
2022050240.tif+AF8-converted.tif:0596+AC0-0867,140046,718.830364477,248.058671550,178.965940854,704.517565430,1,515,589,177.803653082,247.348981693,1000,230
2022050241.tif+AF8-converted.tif:0595+AC0-0816,119281,661.645447230,229.538776049,177.512476986,648.482073769,1,492,583,177.790610422,227.446057766,1000,230
2022050242.tif+AF8-converted.tif:0664+AC0-0843,133401,696.534985763,243.851970079,179.092982165,685.011678733,1,501,658,0.334570092,245.383235199,1000,230
2022050243.tif+AF8-converted.tif:0551+AC0-0857,113638,645.498394962,224.149891795,179.467769788,634.078859449,1,540,547,179.096356012,224.977044330,1000,230
2022050244.tif+AF8-converted.tif:0539+AC0-0919,140754,718.955929050,249.269185549,176.883243809,707.076374941,1,566,513,176.838149257,250.667416063,1000,230
2022050245.tif+AF8-converted.tif:0558+AC0-0861,126685,684.869701533,235.519765824,178.429771213,674.392319055,1,524,548,178.045561183,237.000000000,1000,230
2022050246.tif+AF8-converted.tif:0532+AC0-0935,119086,660.696165554,229.492787047,179.041677647,649.173320462,1,611,528,178.675988123,235.192595391,1000,230
2022050247.tif+AF8-converted.tif:0536+AC0-0734,141955,705.065368704,256.348882807,0.570990562,696.287297026,1,386,537,1.645977498,257.000000000,1000,230
2022050248.tif+AF8-converted.tif:0461+AC0-0990,97708,583.426549392,213.232821795,0.448836161,573.461419801,1,704,485,2.298596630,213.377272423,1000,230
2022050249.tif+AF8-converted.tif:0389+AC0-0737,133024,701.727196542,241.363621124,179.523285423,688.262304648,1,393,389,1.581894170,239.213284276,1000,230
2022050251.tif+AF8-converted.tif:0513+AC0-0728,134824,687.525731876,249.682652475,178.736243829,684.026315283,1,386,508,179.497418333,251.000000000,1000,230
2022050252.tif+AF8-converted.tif:0464+AC0-0777,117769,650.024963754,230.680598908,179.254399274,640.049998047,1,457,461,179.283840055,229.981481757,1000,230
2022050253.tif+AF8-converted.tif:0566+AC0-0828,110529,637.763893769,220.661431315,178.884705368,626.156529951,1,515,551,178.718838305,220.087809044,1000,230
